title,pdf_url,excel_url,source,year
Umrah+Statistics+Q3+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q3+2025-AR.pdf/2d2849c7-f78c-baee-579c-6e88546f2653?t=1772700223823,,Saudi Statistics,2025
Umrah+Statistics+for+Q3+of+2025-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+for+Q3+of+2025-AR+%281%29.xlsx/f628e1ec-3463-7287-f1b6-821a6e70aeb2?t=1772700280223,Saudi Statistics,2025
Umrah+Statistics+for+Q2+-+2025+-+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+for+Q2+-+2025+-+AR.pdf/11bc3852-c4f3-d4c8-d2e2-d2fc578be6a9?t=1763544857679,,Saudi Statistics,2025
Umrah+Statistics+for+Q2+-+2025+-+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+for+Q2+-+2025+-+AR+%281%29.xlsx/a9ae4032-e42b-5602-fd9c-778a43db4f5b?t=1763544893020,Saudi Statistics,2025
Umrah+Statistics++Q1+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics++Q1+2025-AR.pdf/6fcb513a-95bc-b73d-231b-2eb3dbd56c82?t=1755602362917,,Saudi Statistics,2025
Umrah+Statistics++Q1+2025-AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics++Q1+2025-AR+%281%29.xlsx/62747d94-2a2a-78cd-8c6e-54c64db4dee4?t=1755602348340,Saudi Statistics,2025
Umrah+Statistics+Q4+of+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q4+of+2024+AR.pdf/12e383da-a3bc-2db5-6bdc-648c5987ff55?t=1742383491133,,Saudi Statistics,2024
Umrah+Statistics+Q4+of+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q4+of+2024+AR+%281%29.xlsx/c2478598-870a-0e48-4e4f-af69dd631c64?t=1742474691572,Saudi Statistics,2024
Umrah+Statistics+Q3+of+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q3+of+2024+AR.pdf/9313f116-0cae-5ca9-b43b-0d84addc2e87?t=1742388835911,,Saudi Statistics,2024
Umrah+Statistics+Q3+of+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q3+of+2024+AR+%281%29.xlsx/eceb9f14-f8f3-a128-f534-886d54da0dc4?t=1742479513574,Saudi Statistics,2024
Umrah+Statistics+Q2+of+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q2+of+2024+AR.pdf/0e7bf9e7-414b-0411-3b7e-3dcce8d030be?t=1742388458851,,Saudi Statistics,2024
Umrah+Statistics+Q2+of+2024+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q2+of+2024+AR+%281%29.xlsx/3bde4c67-ebcc-e3f5-a0d3-83f7778d3a84?t=1742479412828,Saudi Statistics,2024
Umrah+Statistics+Q1+of+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q1+of+2024+AR.pdf/0747c854-f054-81ed-f256-390f42dfa879?t=1742388165555,,Saudi Statistics,2024
Umrah+Statistics+Q1+of+2024++AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Umrah+Statistics+Q1+of+2024++AR+%281%29.xlsx/930715bf-f5bb-438e-255d-c3fa20c30a8f?t=1742479322387,Saudi Statistics,2024
Umrah+Statistics+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Umrah+Statistics+2023+AR.pdf/7cc9733d-746f-9f5e-b6a9-d1a2812b78e3?t=1734111845972,,Saudi Statistics,2023
Umrah+Statistics+2023+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Umrah+Statistics+2023+AR.xlsx/f36f6bbb-0462-1937-7aef-f3c1ef696afc?t=1734111853637,Saudi Statistics,2023
Umrah_Statistics_2022_Ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/Umrah_Statistics_2022_Ar_0.pdf/0ef8eb78-394f-48eb-be9b-d494910fb35d?t=1734111907889,,Saudi Statistics,2022
Umrah_Statistics_2022_Ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Umrah_Statistics_2022_Ar.xlsx/0635dab4-eb01-7a47-bcbc-9ba72afcc237?t=1734111915248,Saudi Statistics,2022
UMR+ANN2021A.pdf,https://www.stats.gov.sa/documents/20117/2435259/UMR+ANN2021A.pdf/0c95232f-50ed-103c-45a4-628b1bd21abe?t=1734112475982,,Saudi Statistics,2021
UMR+ANN2021.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/UMR+ANN2021.xlsx/42950b75-f8bf-a75d-f665-a17e0df18a7b?t=1734112484500,Saudi Statistics,2021
Umrah+2020+AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/Umrah+2020+AR_0.pdf/2a65b40f-9658-db82-9bfe-613bc1ba908b?t=1734112651327,,Saudi Statistics,2020
umrah_statistics_bulletin_2020.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/umrah_statistics_bulletin_2020.xlsx/1c60a01e-7e37-2a0c-2c2e-8753539b6dc4?t=1734112660642,Saudi Statistics,2020
umrah_2019_a-15-3.pdf,https://www.stats.gov.sa/documents/20117/2435259/umrah_2019_a-15-3.pdf/c72592c8-79cb-dbbd-d6bf-db2e770eeeca?t=1734112397343,,Saudi Statistics,2019
umrah_statistics_bulletin_2019.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/umrah_statistics_bulletin_2019.xlsx/f9121992-d5ba-8d8d-dd78-2f0ea57a80b3?t=1734112406089,Saudi Statistics,2019
umrah_statistics_bulletin_2018_ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/umrah_statistics_bulletin_2018_ar.pdf/25de39a8-6a69-b225-43ca-79457cb602ab?t=1734112204707,,Saudi Statistics,2018
umrah_statistics_bulletin_2018.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/umrah_statistics_bulletin_2018.xlsx/a9fb4363-74a8-dcf6-e6e2-a3d09db99477?t=1734112235211,Saudi Statistics,2018
umrah_2017ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/umrah_2017ar.pdf/06ef37b3-5bab-4da8-0779-313430ef9b18?t=1734112065106,,Saudi Statistics,2017
umrah_2017.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/umrah_2017.xlsx/f51e8bf0-7dfe-7690-fb8b-42e619a34856?t=1734112075206,Saudi Statistics,2017
umrah_survey_2016_ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/umrah_survey_2016_ar_0.pdf/34c2cbc0-a5a6-90b8-b86f-41bf19081396?t=1734111985074,,Saudi Statistics,2016
umrah_survey_2016.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/umrah_survey_2016.xlsx/f2285973-57db-ef9f-0226-cb2ef26e26f3?t=1734111993101,Saudi Statistics,2016
RPI+Q2+2024+AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q2+2024+AR_0.pdf/a979e641-af2c-d3dc-d09a-ca183ab882b3?t=1734701493114,,Saudi Statistics,2024
REPI_Tables+Q2-2024_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q2-2024_AR.xlsx/6b4e54a6-2c34-613f-0c90-b982dd0cbb2b?t=1734701502506,Saudi Statistics,2024
RPI+Q1+2024+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q1+2024+AR.pdf/14d84f57-536b-5bea-f4e8-9c67bd9b8d5a?t=1734701821485,,Saudi Statistics,2024
REPI_Tables+Q1-2024_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q1-2024_AR.xlsx/e4560f19-cb8d-eed2-d79c-43a20291b166?t=1734701829948,Saudi Statistics,2024
Annual+average+of+the+real+estate+price+index+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Annual+average+of+the+real+estate+price+index+2023+AR.pdf/089b6640-ccda-d433-3c0c-ce306e280f6d?t=1734701289798,,Saudi Statistics,2023
Annual+average+of+the+real+estate+price+index+2023+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Annual+average+of+the+real+estate+price+index+2023+AR.xlsx/ce3989a6-1382-73ed-925d-a103a88bb8dd?t=1734701300298,Saudi Statistics,2023
RPI+Q3+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q3+2023+AR.pdf/f88c1420-e92c-9810-7981-66ad79d11b76?t=1734701700641,,Saudi Statistics,2023
REPI_Tables+Q3-2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q3-2023_AR.xlsx/050302c1-bc59-f8d3-8c04-89fef9524deb?t=1734701709146,Saudi Statistics,2023
RPI+Q2+2023+AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q2+2023+AR_0.pdf/6bea4f57-1ff2-3320-8868-ae7cfd85d5a7?t=1734701566530,,Saudi Statistics,2023
REPI_Tables+Q2-2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q2-2023_AR.xlsx/0d6475b4-deba-511b-99cc-8f5f2b39bde2?t=1734701579171,Saudi Statistics,2023
RPI+Q1+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q1+2023+AR.pdf/dfd58ee9-48d2-b9d4-0d09-45140c2ea506?t=1734614847237,,Saudi Statistics,2023
REPI_Tables+Q1-2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q1-2023_AR.xlsx/638dbf7f-9a32-a355-1874-e1273bc47f2d?t=1734614854374,Saudi Statistics,2023
RPI+Q4+2023+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q4+2023+AR.pdf/4e764a38-bfc8-c329-4770-86f3e0b97f26?t=1734701348883,,Saudi Statistics,2023
REPI_Tables+Q4-2023_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q4-2023_AR.xlsx/a3ac255d-bad6-1f62-8575-fe51f8d5506a?t=1734701357795,Saudi Statistics,2023
RPI+Q3+2022+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q3+2022+AR.pdf/b5ccc5cf-134b-594f-df6b-698abd0b1c7a?t=1734612645848,,Saudi Statistics,2022
REPI_Tables+Q3-2022_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q3-2022_AR.xlsx/f426eb77-c395-5f41-c623-3781435ec5bc?t=1734612657564,Saudi Statistics,2022
RPI+Q2+2022+A.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q2+2022+A.pdf/01ec4049-5e68-5eda-05f7-5bff52ad0622?t=1734612754509,,Saudi Statistics,2022
REPI_Tables+Q2-2022_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q2-2022_AR.xlsx/8efa0898-5c1e-044c-e69f-9faef5e2d291?t=1734612763343,Saudi Statistics,2022
REPI_Q1-2022_+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/REPI_Q1-2022_+AR.pdf/9f716fb2-f683-6101-c37b-4722173e3b30?t=1734613075433,,Saudi Statistics,2022
REPI_Tables+Q1-2022_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q1-2022_AR.xlsx/2fbff735-08fa-55b7-4d5b-a527b1a7d3be?t=1734613083819,Saudi Statistics,2022
RPI+Q4+2022+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/RPI+Q4+2022+AR.pdf/6e5d4256-aea7-8ff2-f10f-84d335c6fd31?t=1734613013901,,Saudi Statistics,2022
REPI_Tables+Q4-2022_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q4-2022_AR.xlsx/4963d649-148b-df62-3d41-a98340ddfe14?t=1734613021662,Saudi Statistics,2022
Annual+average+of+the+real+estate+price+index+2022+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Annual+average+of+the+real+estate+price+index+2022+AR.pdf/a616dc96-17c9-5f09-44b9-7c6e3c37cdec?t=1734612872666,,Saudi Statistics,2022
Tables+of+annual+average+real+estate+prices+-+for+the+year+2022ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Tables+of+annual+average+real+estate+prices+-+for+the+year+2022ar.xlsx/8b9f2239-28fc-b8e2-208b-35310e622f94?t=1734612879845,Saudi Statistics,2022
REPI_Q3-2021_+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/REPI_Q3-2021_+AR.pdf/5249d30d-29c5-652a-be48-7a6882102667?t=1734701637734,,Saudi Statistics,2021
REPI_Tables+Q3-2021_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q3-2021_AR.xlsx/12c256f3-4d8b-0272-9a61-a6cd1fa3609c?t=1734701646590,Saudi Statistics,2021
REPI_Q2-2021_+AR_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/REPI_Q2-2021_+AR_0.pdf/b5d1db66-40f4-2e5e-2f73-afc69cb92575?t=1734701760826,,Saudi Statistics,2021
REPI_Tables+Q2-2021_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q2-2021_AR.xlsx/72c22039-38db-63bd-d406-724c55fd49c2?t=1734701769615,Saudi Statistics,2021
REPI_Q1-2021_+AR_1.pdf,https://www.stats.gov.sa/documents/20117/2435259/REPI_Q1-2021_+AR_1.pdf/1b059d4f-b913-e867-e6ba-9ae9d45a910d?t=1734701408697,,Saudi Statistics,2021
REPI_Tables+Q1-2021_AR_0.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q1-2021_AR_0.xlsx/9d77bae0-7e69-7f3c-8ffc-3199a5d7c0a2?t=1734701416891,Saudi Statistics,2021
REPI_Q4-2021_+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/REPI_Q4-2021_+AR.pdf/180a457b-5154-2f39-73ed-1bfd565ddade?t=1734701905138,,Saudi Statistics,2021
REPI_Tables+Q4-2021_AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables+Q4-2021_AR.xlsx/d1e098b9-f69b-b0e2-3e03-0173c0a4d4d0?t=1734701914079,Saudi Statistics,2021
REPI_Q3-2020_Ar_0.pdf,https://www.stats.gov.sa/documents/20117/2435259/REPI_Q3-2020_Ar_0.pdf/b6a84da6-a8c8-8cbc-e9a7-cec11529770c?t=1734613978738,,Saudi Statistics,2020
REPI_Tables_Q3-2020_Ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/REPI_Tables_Q3-2020_Ar.xlsx/43090104-b239-4992-e52a-b1ec14204403?t=1734613987596,Saudi Statistics,2020
repi_ar_q2_2020_pdf.pdf,https://www.stats.gov.sa/documents/20117/2435259/repi_ar_q2_2020_pdf.pdf/a9051d65-ddc1-78bd-c19c-c44e499e0114?t=1734613908743,,Saudi Statistics,2020
repi_ar_q2_2020.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/repi_ar_q2_2020.xlsx/f91ff01a-20b3-d368-c8d5-9283c012b695?t=1734613916894,Saudi Statistics,2020
real_estate_tables_for_qtr.1_-_2020_ar_1.pdf,https://www.stats.gov.sa/documents/20117/2435259/real_estate_tables_for_qtr.1_-_2020_ar_1.pdf/cde0fb74-c7d7-c5a8-396b-13d688587607?t=1734614035078,,Saudi Statistics,2020
real_estate_tables_for_qtr.1_-_2020_ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/real_estate_tables_for_qtr.1_-_2020_ar.xlsx/66752f76-5e47-33a0-36d5-f9ed90cef2ca?t=1734614043102,Saudi Statistics,2020
Annual+average+of+the+real+estate+price+index+2020Ar.pdf,https://www.stats.gov.sa/documents/20117/2435259/Annual+average+of+the+real+estate+price+index+2020Ar.pdf/5c7d85e5-36da-4881-04b5-da7f3ca660fe?t=1734614095191,,Saudi Statistics,2020
Tables+of+annual+average+real+estate+prices+-+for+the+year+2020Ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Tables+of+annual+average+real+estate+prices+-+for+the+year+2020Ar.xlsx/3e5d8bf3-215f-a669-2957-c6f55a5aceb8?t=1734614102846,Saudi Statistics,2020
Tourism+Establishments+Statistics+Q4+of+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q4+of+2025+AR.pdf/ecac6d6f-4cb0-f496-739d-6156a366a82c?t=1775958796864,,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q4+of+2025+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q4+of+2025+AR.xlsx/ebec0a23-2729-6e5b-2668-f714c6ec27c5?t=1775958608323,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q3+of+2025-AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q3+of+2025-AR.pdf/8c682151-bba8-d8e2-3dfa-6ce7ddabe445?t=1767854157149,,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q3+of+2025+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q3+of+2025+AR+%281%29.xlsx/a73d7d10-8b33-1a13-2c14-96061f657d37?t=1767853992745,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q2+2025+AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q2+2025+AR.pdf/cad63e9e-c175-d6bf-6911-213904515798?t=1761827113895,,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q2+2025+AR+%283%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q2+2025+AR+%283%29.xlsx/dcc1b9b1-8d3e-0a63-5af1-6d4e639361b8?t=1761827131923,Saudi Statistics,2025
Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2025+-AR.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2025+-AR.pdf/7796b44b-505d-2dbd-2bb8-4729d8aa1c9b?t=1751445572361,,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q1+of+2025+AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q1+of+2025+AR+%281%29.xlsx/6bf91285-6f25-fdfc-8d9b-4ab680e5323f?t=1751445619066,Saudi Statistics,2025
Tourism+Establishments+Statistics+Q4+of+2024AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q4+of+2024AR+%281%29.pdf/8b47cef4-b89c-d3c5-d892-3db6169ea130?t=1745482101063,,Saudi Statistics,2024
Tourism+Establishments+Statistics+Q4+of+2024AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q4+of+2024AR+%281%29.xlsx/9ec8b994-2e73-ed7a-1368-2adebe268fa4?t=1745912411517,Saudi Statistics,2024
Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2024+ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2024+ar+%281%29.pdf/21c366d3-231c-8661-1574-345ce50c1ca6?t=1748505020581,,Saudi Statistics,2024
Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2024+ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2024+ar.xlsx/1bfd2fd8-bb12-0104-1c62-fe23ba5b1374?t=1748436259251,Saudi Statistics,2024
Tourism+Establishments+Statistics+Q2+of+2024AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q2+of+2024AR+%281%29.pdf/83652b5c-e687-9d61-9fc8-ffde1fef688a?t=1745482188847,,Saudi Statistics,2024
Tourism+Establishments+Statistics+Q2+of+2024AR+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+Q2+of+2024AR+%281%29.xlsx/7570d112-8a5d-7e85-c33e-87d14d18d84d?t=1745482199372,Saudi Statistics,2024
Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2024+ar.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2024+ar.pdf/2501aded-e779-c151-7fd5-40fde1738baa?t=1748504512867,,Saudi Statistics,2024
Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2024+ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2024+ar.xlsx/70bde2ac-b02d-ff44-fbfa-58acb16c99e9?t=1748435848204,Saudi Statistics,2024
Tourism+Establishment+Statistics+2022+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Tourism+Establishment+Statistics+2022+AR.pdf/15d1eb99-92cb-e8ec-6a8c-b57177c558c8?t=1734110972413,,Saudi Statistics,2022
Tourism+Establishment+Statistics+2022+AR.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/Tourism+Establishment+Statistics+2022+AR.xlsx/253628a1-2403-c572-3914-5a61a0e5fab5?t=1734110979920,Saudi Statistics,2022
Tourism+Establishments+Statistics+%E2%80%93+Q4+of+2023+ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q4+of+2023+ar+%281%29.pdf/4bcd12fc-74bc-1002-5fbf-7fa1f019b796?t=1748503676968,,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q4+of+2023+ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q4+of+2023+ar.xlsx/2c54019e-17a3-43f2-65d4-5ad4556053ab?t=1748435410492,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2023+ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2023+ar+%281%29.pdf/4cc0d80d-090b-c2c8-cb6c-596dfb05b445?t=1748503264527,,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2023+ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q3+of+2023+ar.xlsx/a296f03d-8028-0623-83bd-4b8b2783f82b?t=1748435083034,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q2+of+2023ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q2+of+2023ar+%281%29.pdf/4a48c6d0-1a7e-ba4c-4f8c-ad052b8465b6?t=1748503045687,,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q2+of+2023++ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q2+of+2023++ar.xlsx/c48d34a9-05aa-b08a-6bd7-904ddcd7996c?t=1748434688512,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2023+ar+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2023+ar+%281%29.pdf/2b7d1853-5b3a-5fa6-22a7-32f4b7be3d1d?t=1748502659428,,Saudi Statistics,2023
Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2023+ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Tourism+Establishments+Statistics+%E2%80%93+Q1+of+2023+ar.xlsx/48daccb2-a790-d004-ea06-63458cfdd2e4?t=1748434146561,Saudi Statistics,2023
TRS+ANN2021A%28004%29.pdf,https://www.stats.gov.sa/documents/20117/2435259/TRS+ANN2021A%28004%29.pdf/fd26c2e8-a81d-e802-d442-8c94369cd190?t=1734111119902,,Saudi Statistics,2021
TRS+ANN2021A.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/TRS+ANN2021A.xlsx/98d654d8-30a0-1ce2-cc49-3a96c0d12e8e?t=1734111128529,Saudi Statistics,2021
TRS+ANN2020A.pdf,https://www.stats.gov.sa/documents/20117/2435259/TRS+ANN2020A.pdf/86cc274e-1c63-65a5-4190-15272c9207c8?t=1734111182841,,Saudi Statistics,2020
TRS+ANN2020A.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/TRS+ANN2020A.xlsx/e37638e1-53fd-5400-485f-cd3a713eb8d4?t=1734111188957,Saudi Statistics,2020
TRS+ANN2019A.pdf,https://www.stats.gov.sa/documents/20117/2435259/TRS+ANN2019A.pdf/cc25f5e9-3921-8682-8484-3791201c4d5e?t=1734111258770,,Saudi Statistics,2019
TRS+ANN2019A.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/TRS+ANN2019A.xlsx/ab8a1c45-46b8-6f6e-87a9-d2522a1d236a?t=1734111265081,Saudi Statistics,2019
Tourism+Establishments+Survey+2018+AR.pdf,https://www.stats.gov.sa/documents/20117/2435259/Tourism+Establishments+Survey+2018+AR.pdf/a7479e23-0697-5d99-c300-a0d410be7bf3?t=1734110700900,,Saudi Statistics,2018
copy_of_ntyj_msh_lmnshat_lsyhy_2018.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/copy_of_ntyj_msh_lmnshat_lsyhy_2018.xlsx/96bafb04-5d64-2bdb-7aab-ac23afe77c62?t=1734110717999,Saudi Statistics,2018
tourist_establishments_survey_bulletin_2017.pdf,https://www.stats.gov.sa/documents/20117/2435259/tourist_establishments_survey_bulletin_2017.pdf/5f1d1974-552a-e7ff-b7a2-05600c550570?t=1734111406544,,Saudi Statistics,2017
2017_jdwl_nshr_msh_lsyh.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/2017_jdwl_nshr_msh_lsyh.xlsx/d97ede5d-6e44-daeb-0f6f-4558d6082179?t=1734111422121,Saudi Statistics,2017
tourism_sector_statistics_2016ar.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/tourism_sector_statistics_2016ar.xlsx/2b02ab2d-64f8-3fa9-b79a-fd47a079de8c?t=1734110661396,Saudi Statistics,2016
tourism_establishments_survey_2016.pdf,https://www.stats.gov.sa/documents/20117/2435259/tourism_establishments_survey_2016.pdf/eb55bebe-3c29-a842-71ce-2bb03918d09f?t=1734111327431,,Saudi Statistics,2016
tourism_establishments_survey_2016.xlsx,,https://www.stats.gov.sa/documents/20117/2435259/tourism_establishments_survey_2016.xlsx/0e211004-b774-b15a-a16f-a0f9c5d1a453?t=1734111337038,Saudi Statistics,2016
__Services+Statistics+2024+Ar.pdf,https://www.stats.gov.sa/documents/20117/2435281/__Services+Statistics+2024+Ar.pdf/9bd08ed7-c687-6b10-6f2e-e9536825e11f?t=1761111374252,,Saudi Statistics,2024
__Services+Statistics+2024+Ar+%281%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/__Services+Statistics+2024+Ar+%281%29.xlsx/a50fb952-9501-484a-0b99-885d5ea027cc?t=1761111408118,Saudi Statistics,2024
Services+Statistics+Publication+2023+AR+%281%29.pdf,https://www.stats.gov.sa/documents/20117/2435281/Services+Statistics+Publication+2023+AR+%281%29.pdf/4e214ce1-02f8-38f1-8dac-e8866831974a?t=1735549917524,,Saudi Statistics,2023
Services+Statistics+AR+%282%29.xlsx,,https://www.stats.gov.sa/documents/20117/2435281/Services+Statistics+AR+%282%29.xlsx/37e436b5-5496-6cf4-5a39-f9cf35b4e643?t=1735557358798,Saudi Statistics,Unknown
